Detail Page URL,Name,Price,Item condition,Availability,Brand,Category,Age Group,ID,Description,The navigation link,Images,Images URL
"http://www.childplay.com.au/a/kids-scooters/micro/vic/clifton-hill/mini-micro-scooter-pink/100232012","Mini Micro Scooter- Pink","$139.95","New","Buy online, In-store","Micro","Kids Scooters","","100232012","Mini micro scooters are the one of the best scooters for pre schoolers in Australia. \nInnovative design features for young beginners. \nThis 3 wheel design combined with the lean and steer action ensures safety and stability for young children. Enables children to use their body weight and balance to steer. \nHighly recommended as a first scooter. \nRecommended age 3 +\nmaximum weight 20 kg","Home,Sports & Activities,Bikes, Scooters & Helmets,Scooters,Scooters","100232012_1.jpg,100232012_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/12/100232012/popup/image.jpg?201507141142; http://www.childplay.com.au/dbimages/bike/fn_3/12/100232012/popup/mini2.jpg?201507141142;"
"http://www.childplay.com.au/a/magnetic-building-sets/janod/vic/clifton-hill/magnetic-rocket-giant/100083398","Janod Magnetic Rocket - Giant","$115","New","Buy online, In-store","Janod","Magnetic Building Sets","2+","100083398","Back in stock very soon. \nA wonderful wooden magnetic rocket that you can build . \nBeautiful French design, beautiful quality. \nPopular item for children to play with and a lovely addition for a children's bedroom. \nRecommended Age 2 +","Home,Toys,Constructions & Vehicles,Building,Magnetic","100083398_1.jpg,100083398_2.jpg,100083398_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/398/100083398/popup/janod_giant_rocket.jpg?201511201400; http://www.childplay.com.au/dbimages/bike/fn_2/398/100083398/popup/janod_rocket_2.jpg?201511201400; http://www.childplay.com.au/dbimages/bike/fn_3/398/100083398/popup/janod_rocket_giant_3.jpg?201511201400;"
"http://www.childplay.com.au/a/magnets/djeco/vic/clifton-hill/djeco-magnetics-geoforme/100182568","Djeco - Magnetics Geoforme","$69.95","New","Buy online, In-store","Djeco","Magnets","4+","100182568","Beautiful, creative, tactile, fun . \nA wooden carry box of fabulous wooden magnetic shapes and 42 picture cards. \nFollow the cards and design pictures made from shapes. \nDesign your own pictures. \nRecommended age 4 +\nBox size 30cm x 30cm x 5cm","Home,Toys,Educational & Books,Magnets","100182568_1.jpg,100182568_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/568/100182568/popup/georforme2.jpg?201512062351; http://www.childplay.com.au/dbimages/bike/fn_3/568/100182568/popup/geofroem3.jpg?201512062351;"
"http://www.childplay.com.au/a/kids-doctors-kit/le-toy-van/vic/clifton-hill/doctor-s-set/100182870","Le Toy Van Doctor’s Set","$79.95","New","Buy online, In-store","Le Toy Van","Kids Doctors Kit","3+","100182870","Doctor Doctor ! A vintage style, child sized ,fabric Doctor’s Bag filled with wooden medical instruments and bottles. \n\nThe set includes:\n\na toy stethoscope, thermometer, syringe, blood pressure gauge, ear scope,reflex hammer, scissors and two medicine bottles. \n\nFor ages 3+\ncomes in a packaged box\n\n22. 6cm x 14. 5 cm x 14. 4cm","Home,Toys,Pretend Play,Doctors Kit","100182870_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/870/100182870/popup/0004566_doctors-set.jpg?201508311901;"
"http://www.childplay.com.au/a/baby-musical-interactive-toys/tolo/vic/clifton-hill/tolo-musical-activity-tv-white/100206707","Tolo -Musical Activity TV White","$59.95","New","Buy online, In-store","Tolo","Baby Musical Interactive Toys","0 to 12 months","100206707","A gorgeous small activity centre for the cot , travel, floor play. \nTool toys are designed to stimulate development using colour, sound, and fellas key stimulation aids. \nFour activities are included in this toy - a popular feature of creating a melody and a moving screen with dancing bears. \nPackaged in a beautiful gift box 23x23x11cm\nRecommended from birth onwards.","Home,Toys,Baby Toys,Musical Toys","100206707_1.jpg,100206707_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/707/100206707/popup/68cc9a1c1f6cde9ed47cf4cdeb4a66a8.jpg?201509072252; http://www.childplay.com.au/dbimages/bike/fn_2/707/100206707/popup/tolo-classic-musical-activity-tv-_2_-3788-p.jpg?201509072252;"
"http://www.childplay.com.au/a/building-sets-1/pathfinders/vic/clifton-hill/pathfinders-horse/100016422","Pathfinders Horse","$29.95","New","Buy online, In-store","Pathfinders","Building Sets","12+","100016422","A great entry level construction kit for children interested in mechanical fun. Once assembled the horse will move in forward motion by turning the crankshaft. Children are encouraged to paint and decorate the creature .","Home,Toys,Constructions & Vehicles,Building,Sets","100016422_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/422/100016422/popup/kit_horse__1_.jpg?201511242253;"
"http://www.childplay.com.au/a/farm-animal-figurines/haba/vic/clifton-hill/noahs-ark-haba/100164336","Noahs Ark - Haba","$189.95","New","Buy online, In-store","Haba","Farm Animal Figurines","2+","100164336","A beautiful Wooden Ark set. \nUnlimited play value. \nThe story of Noah and his trip, a settler in a new land, an expedition searching for rare animals. \nImagination and storytelling ! \nIncludes Noah & family, 18 pairs of colourful animals. \nMade in Germany from Beechwood , non toxic water based\nstains. \nL40cm x w21cm x h12cm","Home,Toys,Figures, Animals & Plush,Animal Figurines,Farm Animals","100164336_1.jpg,100164336_2.jpg,100164336_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/336/100164336/popup/haba_noahs_ark.jpg?201412051704; http://www.childplay.com.au/dbimages/bike/fn_2/336/100164336/popup/noahs_ark_2.jpg?201412051704; http://www.childplay.com.au/dbimages/bike/fn_3/336/100164336/popup/noahs_ark3.jpg?201412051704;"
"http://www.childplay.com.au/a/block-puzzles/areaware/vic/clifton-hill/cubebot-medium-natural/100200830","Areaware Cubebot Medium Natural","$39.95","New","Buy online, In-store","Areaware","Block Puzzles","3+","100200830","Japanese inspired wooden cube puzzle- Cubebot\nThis is not a regular wooden cube but a jointed Wooden Robot. \nDurable wooden limbs & elastic joints allow this Robot to manually move. \nDesign your many poses and fold into a perfect cube . \nTop Selling item at Childplay\nRecommended age 3+\nMulit coloured \nCube size at rest - 8. 9cm x 8. 9cm\nRobot size 24cm Tall, 34cm arm span. \nMade from sustainable harvested beech wood.","Home,Toys,Games & Puzzles,Puzzles,Block Puzzles","100200830_1.jpg,100200830_2.jpg,100200830_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/830/100200830/popup/cubebot_med_3.jpg?201503231406; http://www.childplay.com.au/dbimages/bike/fn_3/830/100200830/popup/cubebotmed1.jpg?201503231406; http://www.childplay.com.au/dbimages/bike/fn_4/830/100200830/popup/cubebot_med_2.jpg?201503231406;"
"http://www.childplay.com.au/a/toy-aircraft/green-toys/vic/clifton-hill/airplane/100239186","Green Toys Airplane","$33.95","New","Buy online, In-store","Green Toys","Toy Aircraft","3+","100239186","The Green Toys® Airplane is one aircraft Mother Nature is happy to clear for takeoff! Made in the USA from 100% recycled plastic milk jugs that save energy and reduce greenhouse gas emissions, this single-seater plane features a spinning propeller, two-wheeled landing gear, and racing stripes on its rounded wings. Imaginations will soar to new heights as pilots-in-training practice loops, rolls, and spins with this eco-friendly flyer. The lightweight design and tapered, easy-to-grasp body shape let even the littlest aviators ascend through flight school with ease. \n\nManufactured in the USA Made from 100% recycled plastic BPA, phthalates or PVC Meets FDA food contact standards Easy to clean and dishwasher safe Packaged with recycled and recyclable materials and printed with soy inks","Home,Toys,Constructions & Vehicles,Vehicles,Aircraft","100239186_1.jpg,100239186_2.jpg,100239186_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/186/100239186/popup/7-27-2015_6-21-06_PM.jpg?201512091353; http://www.childplay.com.au/dbimages/bike/fn_2/186/100239186/popup/7-27-2015_6-21-14_PM.jpg?201512091353; http://www.childplay.com.au/dbimages/bike/fn_3/186/100239186/popup/7-27-2015_6-21-22_PM.jpg?201512091353;"
"http://www.childplay.com.au/a/soft-bears/flatout-bear/vic/clifton-hill/flatout-bear-chocolate/100219962","FLATOUT Bear - Chocolate","$65","New","Click & Collect, Buy online","FLATOUT Bear","Soft Bears","All Ages","100219962","Gorgeous, soft , cuddly and flat. \nFlatout Bear is made of 100% pure Australian Sheepskin and shaped like a teddy bear. \nNatural ,plush and luxurious. \nA perfect cuddly toy for babies and children. \nSize 30cm x 25 cm x 5cm \nEasy care - warm hand wash & dry in shade. \nColours available - Milk , Honey, Latte, Licorice, Chocolate","Home,Toys,Figures, Animals & Plush,Soft,Bears","100219962_1.jpg,100219962_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/962/100219962/popup/choc.jpg?201506161402; http://www.childplay.com.au/dbimages/bike/fn_3/962/100219962/popup/choc2.jpg?201506161402;"
"http://www.childplay.com.au/a/science-educational-toys/other/vic/clifton-hill/bug-catcher-house/100021599","Bug Catcher / house","$39.95","New","Buy online, In-store","Other","Science Educational Toys","8+","100021599","A bug catcher with accessories can assist the little explorer who likes creepy crawlies.","Home,Toys,Educational & Books,Educational,Science","100021599_1.jpg,100021599_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/599/100021599/popup/D03.jpg?201502102326; http://www.childplay.com.au/dbimages/bike/fn_2/599/100021599/popup/D03_2.jpg?201502102326;"
"http://www.childplay.com.au/a/magnetic-building-sets/tegu/vic/clifton-hill/tegu-magnetic-wooden-blocks-tints/100247683","Tegu - Magnetic Wooden Blocks Tints","$129.95","New","Buy online, In-store","Tegu","Magnetic Building Sets","1+","100247683","As toys have evolved the wooden building block is still an essential item in any playroom. Wooden blocks provide simplicity and developmental benefits for all ages and abilities . \nTegu have created a Magnetic building block which further extends building possibilities, limited only by the builders imagination. \nEach block is multi- faceted, featuring magical magnetic hot spots in ideal connection locations. \nTegu blocks feature a north and south pole - so if a block doesn't click , just flip it and stick it. \nBeautiful quality. \nSet includes 24 Magnetic pieces - 8 unique magnetic shapes plus wheels \nRecommended age 1 -99.","Home,Toys,Constructions & Vehicles,Building,Magnetic","100247683_1.jpg,100247683_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/683/100247683/popup/image.jpg?201509240939; http://www.childplay.com.au/dbimages/bike/fn_4/683/100247683/popup/tegu_42_tunts.jpg?201509240939;"
"http://www.childplay.com.au/a/kids-shape-sorter/bajo/vic/clifton-hill/bajo-snail-sortstroller/100133927","Bajo Snail Sortstroller","$69.95","New","Click & Collect, Buy online","Bajo","Kids Shape Sorter","1+","100133927","This sort stroller consists of 2 parts. \nThe mobile base and the wooden cylinder shape sorter. \nWhen the children pull the snail along a simple system of wheels rolls the snail shell cylinder. \n6 colourful wooden shapes match the holes in the wooden snail shell. \nYounger children can use the snail shell as a large rolling rattle. \nVersatile wooden toy. \nMade in Poland. \nRecommended age 1+","Home,Toys,Baby Toys,Shape Sorter","100133927_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/927/100133927/popup/bajo_snail.jpg?201508202318;"
"http://www.childplay.com.au/a/toy-trains/make-me-iconic/vic/clifton-hill/iconic-melbourne-tram/100000271","Make Me Iconic Iconic Melbourne Tram","$90","New","Buy online, In-store","Make Me Iconic","Toy Trains","3+","100000271","This wooden toy from Make Me Iconic is based on an authentic Melbourne tram. Complete with 12 wooden passengers and 2 tram conductors. \nThe tram has wheels on the bottom , and the lid comes off the top for interactive play. \nThis tram would make a sensational gift for a special occasion, and is great as a collectable. \nSuitable for ages 3+\nApprox 35 x 15 x 12cm. \n\nCome in a visit Karen to check out her range of wonderful toys.","Home,Toys,Constructions & Vehicles,Vehicles,Trains","100000271_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/271/100000271/popup/tram.jpg?201501131641;"
"http://www.childplay.com.au/a/nursery-mobiles/flensted/vic/clifton-hill/flensted-monkey-tree-mobile/100064976","Flensted -Monkey Tree Mobile","$44.95","New","Buy online, In-store","Flensted","Nursery Mobiles","","100064976","Flensted mobiles are designed to create constant motion and harmonic balance. \nMovement with imagination and creativity. \nMaterial cardboard\nMobile is suspended by wire & thread, 5 monkeys revolve independently with the smallest of air movements.","Home,Nursery,Kids Bedroom,Decor,Mobiles","100064976_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/976/100064976/popup/monket_tree_resize.jpg?201503242225;"
"http://www.childplay.com.au/a/kids-memory-card-game/eeboo/vic/clifton-hill/eeboo-memory-life-on-earth/100163764","EeBoo Memory- Life on Earth","$34.95","New","Buy online, In-store","EeBoo","Kids Memory Card Game","4+","100163764","Flora and Fauna from around the world. 24 pairs of life including everything from Iguanas to cardinals, oak leaves to acorns to underwater coral. \nBeautiful quality, strong cardboard. \nRecommended age 4+","Home,Toys,Games & Puzzles,Games,Card Games,Memory","100163764_1.jpg,100163764_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/764/100163764/popup/eeboo_life_on_earth.jpg?201511232029; http://www.childplay.com.au/dbimages/bike/fn_2/764/100163764/popup/eeboo_life_on.jpg?201511232029;"
